Titre,Vendeur,Acheteurs,Notes,Date Dernier Avis,Catégorie,Sous-Catégorie,Mots Clés,Lien
تصميم مخططات مؤثثة 2D و 3D,رنا ص.,1,1,منذ سنة وشهر,هندسة وعمارة,هندسة معمارية,تصميم,https://khamsat.com/engineering/architectural-plans/2215634-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%85%D8%A4%D8%AB%D8%AB%D8%A9-2d-%D9%88-3d
رسم مخطط معماري علي برنامج الاتوكاد,.Reham E,2,2,منذ شهرين و25 يوم,هندسة وعمارة,هندسة معمارية,"تصميم, معماري, رسم هندسي, اتوكاد",https://khamsat.com/engineering/architectural-plans/2462931-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D8%B9%D9%84%D9%8A-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF
تصميم منزل وفق أسس أكاديمية هندسية مع لمسة فنية راقية,محمد نور ن.,10,9,منذ سنتين و4 أشهر,هندسة وعمارة,هندسة معمارية,"تصميم, عمارة, ابداع, منزل, autocad, اتوكاد, فيلا, home, ابتكار",https://khamsat.com/engineering/architectural-plans/1661085-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B2%D9%84-%D9%88%D9%81%D9%82-%D8%A3%D8%B3%D8%B3-%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D9%85%D8%B9-%D9%84%D9%85%D8%B3%D8%A9-%D9%81%D9%86%D9%8A%D8%A9-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9
أرسم مخططات هندسية على برنامج AutoCAD 2D بسرعة ودقة فائقة,سليمان ك.,189,130,منذ شهرين و20 يوم,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, أوتوكاد, autocad",https://khamsat.com/engineering/architectural-plans/48770-%D8%A3%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-autocad-2d-%D8%A8%D8%B3%D8%B1%D8%B9%D8%A9-%D9%88%D8%AF%D9%82%D8%A9-%D9%81%D8%A7%D8%A6%D9%82%D8%A9
تصميم معماري هندسي كامل مع الاضهار والديكور,.Yousuf G,3,3,منذ 6 أشهر و4 أيام,هندسة وعمارة,هندسة معمارية,"3d, مخطط, ريفت, revit, تصميم معماري, هندسة معمارية, مودرن, architecture, lumion, لوميون",https://khamsat.com/engineering/architectural-plans/2010761-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D9%87%D9%86%D8%AF%D8%B3%D9%8A-%D9%83%D8%A7%D9%85%D9%84-%D9%85%D8%B9-%D8%A7%D9%84%D8%A7%D8%B6%D9%87%D8%A7%D8%B1-%D9%88%D8%A7%D9%84%D8%AF%D9%8A%D9%83%D9%88%D8%B1
"الرسم 2D ,3Dللرسومات المعمارية ببرنامج الأوتوكاد والريفيت",هدى ا.,15,12,منذ 7 أشهر و28 يوم,هندسة وعمارة,هندسة معمارية,"3d, واجهات, ريفيت, خارجي, 2d",https://khamsat.com/engineering/architectural-plans/1452479-%D8%A7%D9%84%D8%B1%D8%B3%D9%85-2d-3d%D9%84%D9%84%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A3%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%88%D8%A7%D9%84%D8%B1%D9%8A%D9%81%D9%8A%D8%AA
تصميم معماري و MEP متكامل على Revit و AutoCAD,.Mohammad A,1,0,Aucun avis,هندسة وعمارة,هندسة معمارية,"تصميم, معماري, autocad, revit, mep",https://khamsat.com/engineering/architectural-plans/3701607-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D9%88-mep-%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84-%D8%B9%D9%84%D9%89-revit-%D9%88-autocad
تصميم لوحات هندسيه علي الاتوكاد,.Yousef S,6,4,منذ 18 يوم و8 ساعات,هندسة وعمارة,هندسة معمارية,"تصميم, هندسة, autocad, arcgis",https://khamsat.com/engineering/architectural-plans/3183709-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%84%D9%88%D8%AD%D8%A7%D8%AA-%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D9%87-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF
رسم مخططات معمارية على الاوتوكاد,.Manwa A,7,4,منذ سنتين وشهرين,هندسة وعمارة,هندسة معمارية,"html, iframe, h1, object, body, h6, pre, h5, h2",https://khamsat.com/engineering/architectural-plans/1259629-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF
تصميم المخططات المعمارية وتنسيقها,.Nosiba H,6,4,منذ سنتين و11 شهر,هندسة وعمارة,هندسة معمارية,"تصميم, معماري, مخططات, معمارية, فلل",https://khamsat.com/engineering/architectural-plans/2147399-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D8%AA%D9%86%D8%B3%D9%8A%D9%82%D9%87%D8%A7
تصميم مخططات لمشاريع هندسية,هبة الله ه.,18,9,منذ 3 أشهر و28 يوم,هندسة وعمارة,هندسة معمارية,"تصميم, هندسية, تصميمة, مشاريع, مخططات",https://khamsat.com/engineering/architectural-plans/1361436-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9
المخططات المعمارية على برنامج  الاتوكاد,.Hossam F,3,1,منذ 5 أشهر و19 يوم,هندسة وعمارة,هندسة معمارية,"اتوكاد, رسم معماري, مخطط معماري",https://khamsat.com/engineering/architectural-plans/2366722-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF
تصميم مخططات ومساقط معمارية,.Rawan A,3,2,منذ 20 يوم و5 ساعات,هندسة وعمارة,هندسة معمارية,"تصميم, مخططات, autocad, revit, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/3315455-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%88%D9%85%D8%B3%D8%A7%D9%82%D8%B7-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9
سأقدم لك كافة الاعمال الاحترافية على برنامج AUTOCAD,.Youssef S,75,50,منذ 23 يوم و5 ساعات,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, هندسة, ديكور, عمارة, نمذجة, هندسه, autocad, اوتوكاد, مدنية",https://khamsat.com/engineering/architectural-plans/748804-%D8%B3%D8%A3%D9%82%D8%AF%D9%85-%D9%84%D9%83-%D9%83%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%A7%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-autocad
رسم اوتوكاد توضيحي من خلال برنامج اوتوكاد وبرنامج فوتوشوب,.Ranim D,7,2,منذ 6 أشهر و5 أيام,هندسة وعمارة,هندسة معمارية,"تصميم, معماري, اوتوكاد, مساقط, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/3309062-%D8%B1%D8%B3%D9%85-%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D8%AA%D9%88%D8%B6%D9%8A%D8%AD%D9%8A-%D9%85%D9%86-%D8%AE%D9%84%D8%A7%D9%84-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%88%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D9%81%D9%88%D8%AA%D9%88%D8%B4%D9%88%D8%A8
رسم و تعديل المخططات الهندسية على  AutoCAD,محمد نور ن.,17,13,منذ 5 أشهر ويوم,هندسة وعمارة,هندسة معمارية,"رسم, هندسة, رسومات, تعديل, عمارة, تنفيذية, مدني",https://khamsat.com/engineering/architectural-plans/1888243-%D8%B1%D8%B3%D9%85-%D9%88-%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-autocad
عمل رندر معماري,.Reem A,10,5,منذ سنة و7 أشهر,هندسة وعمارة,هندسة معمارية,"ماكس, رندر",https://khamsat.com/engineering/architectural-plans/1225565-%D8%B9%D9%85%D9%84-%D8%B1%D9%86%D8%AF%D8%B1-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A
تصميم مخططات معمارية بالاتوكاد AutoCAD,احلام ا.,2,1,منذ 8 أشهر و18 يوم,هندسة وعمارة,هندسة معمارية,"اتوكاد, تصميم معماري, رسومات هندسية, رسم مخططات, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/3167376-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF-autocad
الرسم والتعديل علي الاوتوكاد للمخططات المرسومة يدويا او PDF,.Omnia A,10,9,منذ سنة و5 أشهر,هندسة وعمارة,هندسة معمارية,"تصميم, رسم هندسي, autocad, مخطط, اوتوكاد",https://khamsat.com/engineering/architectural-plans/2838292-%D8%A7%D9%84%D8%B1%D8%B3%D9%85-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%84%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B1%D8%B3%D9%88%D9%85%D8%A9-%D9%8A%D8%AF%D9%88%D9%8A%D8%A7-%D8%A7%D9%88-pdf
تحويل المخططات الورقية الى مخططات اوتوكاد مرسومة بدقة ممتازة,احمد س.,30,23,منذ 6 أشهر و29 يوم,هندسة وعمارة,هندسة معمارية,"مخططات, اوتوكاد",https://khamsat.com/engineering/architectural-plans/872359-%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%88%D8%B1%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%85%D8%B1%D8%B3%D9%88%D9%85%D8%A9-%D8%A8%D8%AF%D9%82%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9
رسم مخططات معمارية علي برنامج الاوتوكاد,محمد ع.,2,2,منذ 8 أشهر و23 يوم,هندسة وعمارة,هندسة معمارية,"لوحات, معماري, مخططات, autocad, اوتوكاد",https://khamsat.com/engineering/architectural-plans/2931095-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%8A-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF
رسم و تصميم المخططات المعمارية لاي بناء او ارض,روزلين ب.,4,4,منذ 12 يوم و11 ساعة,هندسة وعمارة,هندسة معمارية,"autocad, مخطط, مساقط, plan, رسم مخططات",https://khamsat.com/engineering/architectural-plans/3158850-%D8%B1%D8%B3%D9%85-%D9%88-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D8%A7%D9%8A-%D8%A8%D9%86%D8%A7%D8%A1-%D8%A7%D9%88-%D8%A7%D8%B1%D8%B6
اعداد الرسومات الهندسية باستخدام برنامج اوتوكاد,دعاء ص.,73,56,منذ 4 أشهر و9 أيام,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, autocad, مخطط, اتوكاد",https://khamsat.com/engineering/architectural-plans/773569-%D8%A7%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF
رسم مخطط معماري وهندسي على برنامج الاوتوكاد,.Rahaf S,3,3,منذ سنة وشهرين,هندسة وعمارة,هندسة معمارية,"واجهات, مخططات, autocad, اوتوكاد, مساقط",https://khamsat.com/engineering/architectural-plans/2823798-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D9%88%D9%87%D9%86%D8%AF%D8%B3%D9%8A-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF
تصميم مخطط معماري إنشائي وكهربائي مقابل خمسة دولار لكل 10 م²,.Naima K,2,1,منذ 4 سنوات و7 أشهر,هندسة وعمارة,هندسة معمارية,"تصميم, واجهة, معماري, مقطع, منزل, مخطط, سطح, غرفة, حديقة, مقهى",https://khamsat.com/engineering/architectural-plans/1731077-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D8%A5%D9%86%D8%B4%D8%A7%D8%A6%D9%8A-%D9%88%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%AE%D9%85%D8%B3%D8%A9-%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%84%D9%83%D9%84-10-%D9%85
رسم مخطط معماري بدقة عالية وبأقل تكلفة بأستخدام اتوكاد,.Amani S,3,3,منذ سنة و6 أشهر,هندسة وعمارة,هندسة معمارية,"رسم, مخططات, autocad, معمارية",https://khamsat.com/engineering/architectural-plans/2234043-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D8%A8%D8%AF%D9%82%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%88%D8%A8%D8%A3%D9%82%D9%84-%D8%AA%D9%83%D9%84%D9%81%D8%A9-%D8%A8%D8%A3%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF
رسام مخططات اتوكاد معمارية باحتراف,.Ghayeed W,3,1,منذ 4 أشهر و4 أيام,هندسة وعمارة,هندسة معمارية,"واجهات, اوتوكاد, تصميم معماري, مهندس معماري, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/3042572-%D8%B1%D8%B3%D8%A7%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81
رسم المخططات الهندسية على الأوتوكاد وإنجاز تصاميم معمارية,.Hiba K,140,103,منذ 4 أيام و6 ساعات,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, واجهات, عمارة, هندسي, اوتوكاد, مسقط",https://khamsat.com/engineering/architectural-plans/1651650-%D8%B1%D8%B3%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%88%D8%A5%D9%86%D8%AC%D8%A7%D8%B2-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9
عمل لوحة هندسية للمنتج بالابعاد و استنتاج المساقط و المجسم3D,محمد ا.,5,3,منذ سنة و9 أشهر,هندسة وعمارة,هندسة معمارية,"هندسة, drawing, works, 2d, solid, sketch, سوليدووركس, الرسومات التنفيذية, sheet drawing",https://khamsat.com/engineering/architectural-plans/2346746-%D8%B9%D9%85%D9%84-%D9%84%D9%88%D8%AD%D8%A9-%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%86%D8%AA%D8%AC-%D8%A8%D8%A7%D9%84%D8%A7%D8%A8%D8%B9%D8%A7%D8%AF-%D9%88-%D8%A7%D8%B3%D8%AA%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D9%82%D8%B7-%D9%88-%D8%A7%D9%84%D9%85%D8%AC%D8%B3%D9%853d
تحويل المخططات من صور أو pdf إلى رسومات autocad,.Mohamed H,2,1,منذ 5 سنوات وشهرين,هندسة وعمارة,هندسة معمارية,"رسومات, تحويل, صورة, واجهة, pdf, قطعة, مخطط, اوتوكاد, فيلا, تنفيذية",https://khamsat.com/engineering/architectural-plans/1257330-%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D9%85%D9%86-%D8%B5%D9%88%D8%B1-%D8%A3%D9%88-pdf-%D8%A5%D9%84%D9%89-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA-autocad
رسم و إخراج مخططات ثنائية الأبعاد,فيان ب.,1,1,منذ 20 يوم و11 ساعة,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, مخططات, اوتوكاد, 2d",https://khamsat.com/engineering/architectural-plans/3356940-%D8%B1%D8%B3%D9%85-%D9%88-%D8%A5%D8%AE%D8%B1%D8%A7%D8%AC-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%A8%D8%B9%D8%A7%D8%AF
تحويل رسومات بخط اليد الى اوتوكاد بجودة عالية,.Mahmoud A,0,0,Aucun avis,هندسة وعمارة,هندسة معمارية,"تصميم, اوتوكاد, معمارى, هندسى",https://khamsat.com/engineering/architectural-plans/1377523-%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA-%D8%A8%D8%AE%D8%B7-%D8%A7%D9%84%D9%8A%D8%AF-%D8%A7%D9%84%D9%89-%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9
رسم مخططات الهندسة المعمارية autocad,.Raghda E,3,3,منذ سنة و9 أشهر,هندسة وعمارة,هندسة معمارية,"تصميم, هندسة, ديكور, واجهات, عمارة, الأبعاد, autocad, اوتوكاد, revit, ريفيت",https://khamsat.com/engineering/architectural-plans/2540138-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-autocad
مخططات تنفيذية لواجهات المباني,آلاء ح.,1,0,Aucun avis,هندسة وعمارة,هندسة معمارية,"واجهة, واجهات, خارجي, تصميم واجهات, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/3241498-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9-%D9%84%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D9%86%D9%8A
رسم وتعديل المخططات الهندسية على برنامج الاتوكاد,.Sara M,1,1,منذ سنتين و7 أشهر,هندسة وعمارة,هندسة معمارية,"رسم, تصميم, autocad, مخطط, اوتوكاد",https://khamsat.com/engineering/architectural-plans/2514601-%D8%B1%D8%B3%D9%85-%D9%88%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D8%AA%D9%88%D9%83%D8%A7%D8%AF
تجهيز من التشكيلات للأعمال الهندسية والمخططات التنفيذية,نصر أ.,12,7,منذ شهر و26 يوم,هندسة وعمارة,هندسة معمارية,"معماري, مدنية, ميكانيك, إنشائية, وكهرباء",https://khamsat.com/engineering/architectural-plans/1780450-%D8%AA%D8%AC%D9%87%D9%8A%D8%B2-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%B4%D9%83%D9%8A%D9%84%D8%A7%D8%AA-%D9%84%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9
تصميم معماري خارجي 3d ل ابنية سكنية وتجارية وفلل حديثة,.Aline M,3,2,منذ سنتين و5 أشهر,هندسة وعمارة,هندسة معمارية,تصميم,https://khamsat.com/engineering/architectural-plans/1915018-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A-3d-%D9%84-%D8%A7%D8%A8%D9%86%D9%8A%D8%A9-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%88%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D9%81%D9%84%D9%84-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9
رسم وإعداد الرسومات والمخططات المعمارية بأسرع وقت وأعلى جودة,.Hussein M,57,45,منذ 28 يوم و4 ساعات,هندسة وعمارة,هندسة معمارية,"رسومات, تصميم معماري, رسم معماري, رسم مخططات, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/1176124-%D8%B1%D8%B3%D9%85-%D9%88%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B1%D8%B9-%D9%88%D9%82%D8%AA-%D9%88%D8%A3%D8%B9%D9%84%D9%89-%D8%AC%D9%88%D8%AF%D8%A9
رسم مخططات  2d باستخداد الاوتوكاد والفوتوشوب,.Mahmoud E,2,2,منذ 7 أشهر و23 يوم,هندسة وعمارة,هندسة معمارية,"تصميم, auto, رسم هندسي, تصميم 3d, cad",https://khamsat.com/engineering/architectural-plans/1392454-%D8%B1%D8%B3%D9%85-%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-2d-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D8%A7%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF-%D9%88%D8%A7%D9%84%D9%81%D9%88%D8%AA%D9%88%D8%B4%D9%88%D8%A8
رسم المخططات المعمارية علي برنامج الأوتوكاد,.Ahmed A,3,3,منذ سنة وشهر,هندسة وعمارة,هندسة معمارية,"تصميم, autocad, اوتوكاد, dwg, مخططات معمارية",https://khamsat.com/engineering/architectural-plans/2930915-%D8%B1%D8%B3%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%8A-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A3%D9%88%D8%AA%D9%88%D9%83%D8%A7%D8%AF
رسم المخططات الهندسية المعمارية Autocad,.Hamza H,3,3,منذ 6 أيام و3 ساعات,هندسة وعمارة,هندسة معمارية,"رسم, هندسة, تحويل, أوتوكاد, اوتوكاد",https://khamsat.com/engineering/architectural-plans/3209824-%D8%B1%D8%B3%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-autocad
